under-five deaths,infant deaths,Adult Mortality,HIV/AIDS,Schooling,Income composition of resources,Diphtheria,BMI,Polio,Life expectancy
-0.2620383964766972,-0.2570169256653636,-0.804426124784595,-0.3234448000817086,1.1971249615679285,1.2913499010748124,0.45167938889037945,0.9676007738163956,0.44756451317167173,81.5
-0.2620383964766972,-0.2570169256653636,-0.7963654558910505,-0.3234448000817086,1.1971249615679285,1.2913499010748124,0.6632206615809125,0.9425057702247263,0.661714074517787,81.4
-0.2620383964766972,-0.2570169256653636,-0.7802441181039613,-0.3234448000817086,1.1358471793525533,1.2669340360778536,0.5362958979665927,0.9174107666330569,0.5332243377101179,81.1
-0.2620383964766972,-0.2570169256653636,-1.2719449206101794,-0.3234448000817086,1.1358471793525533,1.2522845170796781,0.40937113435227285,0.8923157630413875,0.4047346009024487,88.0
-0.2620383964766972,-0.2570169256653636,-0.7399407736362386,-0.3234448000817086,1.1358471793525533,1.232751825082111,0.282446370737953,0.872239760168052,0.27624486409477955,88.0
-0.2620383964766972,-0.2570169256653636,-0.7238194358491494,-0.3234448000817086,1.0439305060294917,1.1936864410869767,0.1555216071236331,0.8471447565763827,0.14775512728711043,84.0
-0.2620383964766972,-0.2570169256653636,-0.7076980980620603,-0.3234448000817086,1.0132916149218045,1.1839200950881932,0.028596843509313255,0.8220497529847133,0.019265390479441286,82.0
-0.2620383964766972,-0.2570169256653636,-0.7157587669556048,-0.3234448000817086,0.9520138327064295,1.1546210570918425,0.028596843509313255,0.7969547493930439,0.019265390479441286,84.0
-0.2620383964766972,-0.2570169256653636,-1.2638842517166347,-0.3234448000817086,0.9826527238141167,1.1350883650942754,0.11321335258552649,0.7718597458013745,0.10492521501788737,81.0
-0.2620383964766972,-0.2570169256653636,-0.675455422487882,-0.3234448000817086,0.9213749415987422,1.1057893270979247,0.028596843509313255,0.7467647422097051,0.019265390479441286,79.8
-0.2620383964766972,-0.2570169256653636,-0.6432127469137039,-0.3234448000817086,0.890736050491055,1.076490289101574,0.1555216071236331,0.7216697386180357,0.14775512728711043,79.4
-0.2620383964766972,-0.2570169256653636,-0.6351520780201593,-0.3234448000817086,0.82945826827568,1.0423080781058314,0.028596843509313255,0.6965747350263664,0.019265390479441286,79.3
-0.2620383964766972,-0.2570169256653636,-0.6190307402330701,-0.3234448000817086,0.82945826827568,1.0227753861082642,0.07090509804741987,0.671479731434697,0.06209530274866433,78.8
-0.2620383964766972,-0.2570169256653636,-1.2558235828230901,-0.3234448000817086,1.2584027437833034,1.071607116102182,0.028596843509313255,0.6463847278430276,-0.023564521789781762,78.7
-0.2620383964766972,-0.2570169256653636,-0.586788064658892,-0.3234448000817086,1.074569397137179,1.0227753861082642,0.07090509804741987,-1.6422795997172197,0.019265390479441286,78.6
-0.2620383964766972,-0.2570169256653636,-0.5545453890847137,-0.3234448000817086,1.0439305060294917,1.003242694110697,-0.05601966556689998,-1.667374603308889,-0.4946935567512353,78.1
-0.2246361661053543,-0.2146104175388915,-0.3772106734267335,-0.3234448000817086,0.21668044612193327,0.6370047191563135,0.5786041525046993,0.7116317371813679,0.661714074517787,72.7
-0.2246361661053543,-0.2146104175388915,-0.3691500045331889,-0.3234448000817086,0.06348599058349659,0.6077056811599628,0.49398764342848606,0.6614417299980291,0.6188841622485639,72.5
-0.2246361661053543,-0.2146104175388915,-0.3530286667460998,-0.3234448000817086,-0.028430682739565095,0.5735234701642203,0.45167938889037945,-1.6422795997172197,0.5760542499793408,72.2
-0.2246361661053543,-0.2146104175388915,-0.3369073289590107,-0.3234448000817086,-0.059069573847252324,0.558873951166045,0.282446370737953,0.5710997170680195,0.4047346009024487,71.9
-0.2246361661053543,-0.2146104175388915,-0.3207859911719216,-0.3234448000817086,-0.0897084649549401,0.5539907781666532,0.19782986166173974,0.5259287106030144,0.36190468863322567,71.6
-0.2246361661053543,-0.2146104175388915,-1.2235809072489119,-0.3234448000817086,-0.0897084649549401,0.5344580861690861,-0.05601966556689998,0.4857767048563435,0.10492521501788737,71.1
-0.2246361661053543,-0.2061291159135971,-0.2643613089171097,-0.3234448000817086,-0.12034735606262732,0.49050952917456,-0.05601966556689998,0.45064369982800623,0.06209530274866433,78.0
-0.2246361661053543,-0.2061291159135971,-0.19181528887520868,-0.3234448000817086,-0.12034735606262732,0.4465609721800339,-0.05601966556689998,0.4155106947996693,0.10492521501788737,73.0
-0.2184024610434638,-0.2061291159135971,-1.2155202383553674,-0.3234448000817086,-0.12034735606262732,0.3928460691867242,-0.14063617464311323,0.380377689771332,-0.0663944340590048,73.0
